|dates|Potter_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|Potter_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|Potter_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|Potter_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|Potter_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|Potter_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|Potter_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|Potter_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-08|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-09|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-10|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-11|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-12|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-13|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-14|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-15|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-16|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-17|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-18|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-19|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-20|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-21|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-22|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-23|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-24|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-25|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-26|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-27|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-28|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-29|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-30|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2020-12-31|6655.0|0|543.0|0|7.543762156154488|0|7198.0|0
0|2021-01-01|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-02|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-03|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-04|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-05|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-06|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-07|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-08|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-09|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-10|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-11|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-12|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-13|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-14|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-15|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-16|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-17|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-18|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-19|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-20|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-21|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-22|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-23|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-24|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-25|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-26|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-27|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-28|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-29|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-30|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-01-31|6488.0|0|659.0|0|9.22065202182734|0|7147.0|0
0|2021-02-01|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-02|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-03|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-04|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-05|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-06|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-07|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-08|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-09|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-10|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-11|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-12|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-13|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-14|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-15|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-16|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-17|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-18|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-19|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-20|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-21|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-22|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-23|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-24|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-25|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-26|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-27|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-02-28|6553.0|0|667.0|0|9.238227146814404|0|7220.0|0
0|2021-03-01|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-02|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-03|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-04|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-05|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-06|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-07|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-08|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-09|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-10|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-11|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-12|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-13|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-14|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-15|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-16|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-17|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-18|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-19|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-20|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-21|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-22|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-23|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-24|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-25|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-26|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-27|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-28|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-29|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-30|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-03-31|6513.0|0|591.0|0|8.319256756756756|0|7104.0|0
0|2021-04-01|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-02|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-03|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-04|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-05|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-06|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-07|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-08|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-09|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-10|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-11|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-12|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-13|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-14|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-15|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-16|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-17|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-18|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-19|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-20|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-21|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-22|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-23|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-24|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-25|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-26|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-27|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-28|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-29|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-04-30|6580.0|0|445.0|0|6.334519572953736|0|7025.0|0
0|2021-05-01|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-02|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-03|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-04|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-05|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-06|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-07|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-08|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-09|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-10|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-11|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-12|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-13|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-14|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-15|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-16|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-17|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-18|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-19|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-20|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-21|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-22|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-23|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-24|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-25|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-26|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-27|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-28|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-29|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-30|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-05-31|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-01|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-02|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-03|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-04|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-05|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-06|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-07|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-08|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-09|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-10|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-11|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-12|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-13|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-14|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-15|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-16|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-17|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-18|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-19|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-20|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-21|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-22|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-23|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-24|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-25|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-26|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-27|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-28|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-29|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-06-30|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-01|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-02|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-03|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-04|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-05|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-06|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-07|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-08|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-09|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-10|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-11|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-12|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-13|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-14|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-15|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-16|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-17|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-18|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-19|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-20|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-21|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-22|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-23|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-24|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-25|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-26|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-27|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-28|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-29|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-30|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-07-31|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-01|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-02|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-03|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-04|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-05|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-06|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-07|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-08|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-09|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-10|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-11|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-12|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-13|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-14|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-15|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-16|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-17|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-18|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-19|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-20|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-21|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-22|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-23|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-24|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-25|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-26|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-27|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-28|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-29|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-30|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-08-31|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-01|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-02|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-03|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-04|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-05|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-06|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-07|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-08|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-09|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-10|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-11|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-12|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-13|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-14|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-15|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-16|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-17|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-18|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-19|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-20|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-21|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-22|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-23|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-24|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-25|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-26|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-27|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-28|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-29|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-09-30|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-01|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-02|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-03|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-04|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-05|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-06|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-07|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-08|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-09|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-10|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-11|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-12|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-13|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-14|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
0|2021-10-15|6788.0|0|401.0|0|5.577966337460008|0|7189.0|0
