|dates|Poquoson_Virginia_UnitedStates.BLS_EmployedPopulation.data|Poquoson_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Poquoson_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Poquoson_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Poquoson_Virginia_UnitedStates.BLS_UnemploymentRate.data|Poquoson_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Poquoson_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Poquoson_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-06|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-07|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-08|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-09|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-10|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-11|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-12|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-13|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-14|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-15|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-16|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-17|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-18|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-19|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-20|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-21|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-22|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-23|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-24|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-25|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-26|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-27|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-28|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-29|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-30|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2020-12-31|5904.0|0|230.0|0|3.7495924356048254|0|6134.0|0
0|2021-01-01|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-02|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-03|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-04|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-05|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-06|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-07|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-08|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-09|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-10|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-11|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-12|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-13|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-14|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-15|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-16|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-17|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-18|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-19|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-20|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-21|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-22|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-23|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-24|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-25|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-26|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-27|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-28|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-29|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-30|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-01-31|5857.0|0|226.0|0|3.7152720697024493|0|6083.0|0
0|2021-02-01|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-02|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-03|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-04|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-05|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-06|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-07|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-08|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-09|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-10|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-11|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-12|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-13|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-14|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-15|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-16|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-17|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-18|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-19|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-20|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-21|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-22|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-23|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-24|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-25|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-26|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-27|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-02-28|5854.0|0|210.0|0|3.4630606860158313|0|6064.0|0
0|2021-03-01|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-02|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-03|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-04|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-05|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-06|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-07|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-08|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-09|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-10|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-11|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-12|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-13|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-14|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-15|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-16|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-17|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-18|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-19|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-20|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-21|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-22|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-23|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-24|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-25|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-26|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-27|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-28|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-29|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-30|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-03-31|5885.0|0|223.0|0|3.6509495743287492|0|6108.0|0
0|2021-04-01|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-02|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-03|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-04|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-05|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-06|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-07|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-08|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-09|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-10|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-11|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-12|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-13|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-14|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-15|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-16|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-17|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-18|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-19|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-20|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-21|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-22|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-23|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-24|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-25|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-26|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-27|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-28|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-29|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-04-30|5898.0|0|161.0|0|2.6572041591021622|0|6059.0|0
0|2021-05-01|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-02|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-03|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-04|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-05|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-06|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-07|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-08|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-09|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-10|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-11|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-12|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-13|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-14|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-15|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-16|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-17|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-18|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-19|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-20|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-21|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-22|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-23|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-24|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-25|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-26|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-27|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-28|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-29|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-30|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-05-31|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-01|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-02|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-03|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-04|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-05|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-06|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-07|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-08|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-09|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-10|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-11|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-12|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-13|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-14|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-15|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-16|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-17|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-18|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-19|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-20|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-21|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-22|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-23|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-24|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-25|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-26|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-27|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-28|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-29|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-06-30|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-01|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-02|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-03|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-04|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-05|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-06|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-07|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-08|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-09|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-10|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-11|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-12|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-13|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-14|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-15|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-16|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-17|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-18|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-19|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-20|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-21|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-22|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-23|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-24|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-25|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-26|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-27|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-28|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-29|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-30|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-07-31|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-01|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-02|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-03|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-04|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-05|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-06|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-07|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-08|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-09|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-10|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-11|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-12|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-13|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-14|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-15|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-16|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-17|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-18|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-19|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-20|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-21|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-22|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-23|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-24|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-25|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-26|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-27|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-28|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-29|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-30|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-08-31|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-01|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-02|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-03|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-04|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-05|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-06|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-07|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-08|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-09|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-10|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-11|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-12|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-13|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-14|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-15|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-16|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-17|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-18|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-19|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-20|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-21|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-22|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-23|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-24|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-25|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-26|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-27|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-28|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-29|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-09-30|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-01|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-02|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-03|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-04|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-05|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-06|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-07|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-08|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-09|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-10|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-11|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-12|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-13|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-14|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
0|2021-10-15|5921.0|0|184.0|0|3.013923013923014|0|6105.0|0
