|dates|Lewis_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Lewis_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Lewis_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Lewis_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Lewis_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Lewis_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Lewis_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Lewis_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-13|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-14|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-15|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-16|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-17|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-18|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-19|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-20|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-21|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-22|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-23|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-24|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-25|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-26|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-27|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-28|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-29|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-30|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2020-12-31|4175.0|0|368.0|0|8.100374202069117|0|4543.0|0
0|2021-01-01|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-02|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-03|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-04|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-05|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-06|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-07|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-08|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-09|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-10|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-11|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-12|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-13|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-14|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-15|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-16|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-17|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-18|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-19|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-20|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-21|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-22|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-23|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-24|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-25|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-26|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-27|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-28|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-29|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-30|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-01-31|4190.0|0|414.0|0|8.992180712423979|0|4604.0|0
0|2021-02-01|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-02|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-03|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-04|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-05|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-06|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-07|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-08|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-09|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-10|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-11|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-12|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-13|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-14|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-15|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-16|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-17|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-18|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-19|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-20|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-21|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-22|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-23|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-24|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-25|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-26|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-27|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-02-28|4145.0|0|419.0|0|9.18054338299737|0|4564.0|0
0|2021-03-01|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-02|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-03|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-04|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-05|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-06|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-07|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-08|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-09|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-10|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-11|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-12|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-13|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-14|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-15|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-16|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-17|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-18|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-19|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-20|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-21|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-22|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-23|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-24|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-25|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-26|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-27|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-28|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-29|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-30|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-03-31|4156.0|0|383.0|0|8.437981934346773|0|4539.0|0
0|2021-04-01|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-02|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-03|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-04|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-05|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-06|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-07|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-08|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-09|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-10|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-11|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-12|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-13|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-14|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-15|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-16|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-17|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-18|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-19|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-20|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-21|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-22|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-23|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-24|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-25|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-26|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-27|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-28|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-29|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-04-30|4168.0|0|281.0|0|6.316026073274894|0|4449.0|0
0|2021-05-01|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-02|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-03|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-04|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-05|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-06|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-07|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-08|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-09|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-10|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-11|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-12|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-13|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-14|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-15|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-16|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-17|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-18|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-19|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-20|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-21|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-22|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-23|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-24|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-25|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-26|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-27|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-28|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-29|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-30|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-05-31|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-01|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-02|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-03|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-04|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-05|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-06|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-07|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-08|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-09|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-10|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-11|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-12|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-13|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-14|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-15|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-16|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-17|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-18|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-19|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-20|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-21|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-22|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-23|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-24|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-25|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-26|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-27|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-28|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-29|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-06-30|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-01|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-02|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-03|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-04|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-05|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-06|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-07|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-08|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-09|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-10|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-11|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-12|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-13|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-14|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-15|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-16|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-17|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-18|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-19|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-20|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-21|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-22|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-23|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-24|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-25|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-26|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-27|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-28|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-29|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-30|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-07-31|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-01|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-02|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-03|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-04|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-05|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-06|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-07|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-08|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-09|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-10|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-11|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-12|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-13|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-14|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-15|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-16|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-17|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-18|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-19|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-20|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-21|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-22|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-23|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-24|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-25|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-26|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-27|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-28|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-29|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-30|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-08-31|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-01|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-02|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-03|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-04|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-05|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-06|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-07|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-08|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-09|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-10|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-11|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-12|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-13|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-14|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-15|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-16|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-17|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-18|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-19|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-20|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-21|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-22|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-23|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-24|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-25|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-26|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-27|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-28|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-29|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-09-30|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-01|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-02|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-03|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-04|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-05|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-06|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-07|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-08|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-09|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-10|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-11|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-12|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-13|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-14|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
0|2021-10-15|4192.0|0|285.0|0|6.365870002233638|0|4477.0|0
