|dates|Greer_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Greer_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Greer_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Greer_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Greer_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Greer_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Greer_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Greer_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-08|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-09|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-10|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-11|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-12|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-13|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-14|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-15|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-16|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-17|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-18|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-19|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-20|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-21|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-22|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-23|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-24|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-25|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-26|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-27|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-28|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-29|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-30|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2020-12-31|1777.0|0|125.0|0|6.572029442691903|0|1902.0|0
0|2021-01-01|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-02|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-03|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-04|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-05|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-06|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-07|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-08|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-09|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-10|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-11|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-12|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-13|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-14|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-15|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-16|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-17|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-18|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-19|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-20|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-21|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-22|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-23|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-24|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-25|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-26|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-27|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-28|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-29|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-30|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-01-31|1799.0|0|136.0|0|7.028423772609819|0|1935.0|0
0|2021-02-01|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-02|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-03|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-04|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-05|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-06|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-07|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-08|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-09|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-10|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-11|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-12|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-13|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-14|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-15|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-16|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-17|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-18|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-19|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-20|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-21|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-22|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-23|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-24|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-25|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-26|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-27|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-02-28|1821.0|0|136.0|0|6.949412365866122|0|1957.0|0
0|2021-03-01|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-02|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-03|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-04|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-05|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-06|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-07|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-08|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-09|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-10|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-11|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-12|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-13|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-14|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-15|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-16|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-17|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-18|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-19|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-20|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-21|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-22|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-23|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-24|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-25|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-26|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-27|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-28|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-29|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-30|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-03-31|1701.0|0|113.0|0|6.229327453142227|0|1814.0|0
0|2021-04-01|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-02|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-03|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-04|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-05|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-06|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-07|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-08|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-09|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-10|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-11|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-12|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-13|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-14|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-15|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-16|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-17|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-18|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-19|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-20|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-21|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-22|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-23|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-24|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-25|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-26|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-27|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-28|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-29|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-04-30|1769.0|0|80.0|0|4.3266630611141155|0|1849.0|0
0|2021-05-01|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-02|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-03|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-04|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-05|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-06|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-07|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-08|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-09|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-10|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-11|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-12|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-13|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-14|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-15|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-16|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-17|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-18|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-19|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-20|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-21|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-22|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-23|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-24|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-25|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-26|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-27|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-28|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-29|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-30|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-05-31|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-01|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-02|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-03|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-04|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-05|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-06|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-07|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-08|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-09|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-10|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-11|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-12|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-13|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-14|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-15|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-16|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-17|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-18|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-19|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-20|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-21|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-22|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-23|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-24|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-25|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-26|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-27|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-28|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-29|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-06-30|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-01|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-02|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-03|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-04|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-05|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-06|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-07|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-08|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-09|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-10|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-11|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-12|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-13|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-14|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-15|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-16|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-17|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-18|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-19|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-20|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-21|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-22|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-23|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-24|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-25|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-26|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-27|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-28|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-29|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-30|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-07-31|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-01|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-02|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-03|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-04|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-05|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-06|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-07|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-08|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-09|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-10|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-11|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-12|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-13|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-14|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-15|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-16|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-17|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-18|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-19|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-20|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-21|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-22|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-23|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-24|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-25|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-26|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-27|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-28|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-29|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-30|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-08-31|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-01|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-02|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-03|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-04|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-05|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-06|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-07|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-08|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-09|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-10|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-11|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-12|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-13|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-14|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-15|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-16|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-17|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-18|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-19|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-20|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-21|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-22|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-23|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-24|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-25|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-26|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-27|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-28|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-29|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-09-30|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-01|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-02|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-03|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-04|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-05|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-06|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-07|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-08|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-09|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-10|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-11|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-12|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-13|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-14|1794.0|0|81.0|0|4.32|0|1875.0|0
0|2021-10-15|1794.0|0|81.0|0|4.32|0|1875.0|0
