|dates|Tallahatchie_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Tallahatchie_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Tallahatchie_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Tallahatchie_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Tallahatchie_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Tallahatchie_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Tallahatchie_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Tallahatchie_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-08|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-09|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-10|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-11|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-12|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-13|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-14|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-15|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-16|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-17|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-18|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-19|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-20|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-21|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-22|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-23|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-24|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-25|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-26|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-27|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-28|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-29|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-30|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2020-12-31|4787.0|0|357.0|0|6.940124416796268|0|5144.0|0
0|2021-01-01|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-02|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-03|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-04|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-05|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-06|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-07|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-08|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-09|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-10|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-11|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-12|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-13|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-14|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-15|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-16|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-17|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-18|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-19|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-20|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-21|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-22|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-23|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-24|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-25|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-26|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-27|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-28|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-29|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-30|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-01-31|4759.0|0|352.0|0|6.887106241440032|0|5111.0|0
0|2021-02-01|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-02|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-03|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-04|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-05|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-06|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-07|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-08|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-09|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-10|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-11|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-12|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-13|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-14|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-15|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-16|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-17|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-18|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-19|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-20|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-21|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-22|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-23|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-24|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-25|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-26|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-27|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-02-28|4777.0|0|346.0|0|6.753855162990435|0|5123.0|0
0|2021-03-01|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-02|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-03|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-04|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-05|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-06|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-07|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-08|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-09|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-10|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-11|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-12|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-13|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-14|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-15|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-16|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-17|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-18|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-19|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-20|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-21|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-22|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-23|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-24|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-25|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-26|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-27|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-28|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-29|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-30|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-03-31|4799.0|0|328.0|0|6.397503413302126|0|5127.0|0
0|2021-04-01|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-02|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-03|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-04|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-05|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-06|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-07|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-08|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-09|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-10|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-11|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-12|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-13|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-14|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-15|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-16|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-17|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-18|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-19|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-20|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-21|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-22|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-23|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-24|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-25|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-26|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-27|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-28|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-29|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-04-30|4846.0|0|321.0|0|6.212502419198762|0|5167.0|0
0|2021-05-01|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-02|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-03|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-04|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-05|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-06|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-07|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-08|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-09|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-10|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-11|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-12|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-13|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-14|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-15|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-16|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-17|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-18|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-19|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-20|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-21|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-22|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-23|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-24|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-25|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-26|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-27|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-28|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-29|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-30|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-05-31|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-01|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-02|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-03|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-04|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-05|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-06|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-07|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-08|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-09|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-10|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-11|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-12|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-13|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-14|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-15|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-16|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-17|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-18|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-19|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-20|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-21|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-22|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-23|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-24|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-25|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-26|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-27|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-28|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-29|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-06-30|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-01|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-02|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-03|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-04|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-05|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-06|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-07|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-08|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-09|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-10|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-11|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-12|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-13|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-14|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-15|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-16|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-17|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-18|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-19|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-20|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-21|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-22|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-23|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-24|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-25|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-26|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-27|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-28|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-29|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-30|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-07-31|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-01|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-02|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-03|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-04|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-05|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-06|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-07|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-08|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-09|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-10|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-11|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-12|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-13|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-14|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-15|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-16|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-17|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-18|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-19|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-20|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-21|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-22|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-23|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-24|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-25|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-26|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-27|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-28|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-29|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-30|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-08-31|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-01|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-02|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-03|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-04|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-05|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-06|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-07|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-08|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-09|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-10|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-11|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-12|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-13|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-14|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-15|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-16|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-17|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-18|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-19|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-20|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-21|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-22|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-23|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-24|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-25|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-26|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-27|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-28|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-29|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-09-30|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-01|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-02|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-03|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-04|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-05|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-06|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-07|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-08|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-09|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-10|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-11|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-12|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-13|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-14|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
0|2021-10-15|4873.0|0|308.0|0|5.944798301486199|0|5181.0|0
