|dates|Webster_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Webster_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Webster_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Webster_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Webster_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Webster_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Webster_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Webster_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-11|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-12|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-13|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-14|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-15|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-16|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-17|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-18|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-19|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-20|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-21|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-22|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-23|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-24|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-25|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-26|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-27|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-28|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-29|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-30|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2020-12-31|5020.0|0|267.0|0|5.050122943067902|0|5287.0|0
0|2021-01-01|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-02|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-03|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-04|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-05|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-06|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-07|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-08|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-09|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-10|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-11|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-12|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-13|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-14|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-15|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-16|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-17|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-18|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-19|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-20|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-21|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-22|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-23|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-24|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-25|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-26|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-27|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-28|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-29|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-30|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-01-31|4992.0|0|255.0|0|4.859919954259577|0|5247.0|0
0|2021-02-01|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-02|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-03|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-04|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-05|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-06|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-07|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-08|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-09|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-10|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-11|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-12|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-13|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-14|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-15|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-16|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-17|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-18|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-19|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-20|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-21|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-22|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-23|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-24|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-25|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-26|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-27|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-02-28|5016.0|0|250.0|0|4.74743638435245|0|5266.0|0
0|2021-03-01|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-02|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-03|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-04|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-05|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-06|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-07|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-08|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-09|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-10|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-11|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-12|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-13|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-14|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-15|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-16|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-17|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-18|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-19|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-20|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-21|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-22|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-23|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-24|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-25|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-26|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-27|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-28|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-29|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-30|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-03-31|5061.0|0|256.0|0|4.814745157043445|0|5317.0|0
0|2021-04-01|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-02|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-03|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-04|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-05|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-06|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-07|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-08|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-09|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-10|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-11|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-12|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-13|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-14|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-15|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-16|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-17|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-18|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-19|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-20|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-21|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-22|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-23|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-24|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-25|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-26|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-27|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-28|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-29|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-04-30|5099.0|0|191.0|0|3.610586011342155|0|5290.0|0
0|2021-05-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-18|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-19|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-20|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-21|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-22|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-23|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-24|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-25|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-26|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-27|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-28|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-29|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-30|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-05-31|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-18|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-19|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-20|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-21|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-22|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-23|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-24|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-25|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-26|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-27|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-28|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-29|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-06-30|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-18|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-19|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-20|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-21|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-22|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-23|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-24|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-25|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-26|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-27|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-28|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-29|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-30|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-07-31|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-18|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-19|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-20|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-21|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-22|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-23|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-24|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-25|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-26|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-27|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-28|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-29|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-30|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-08-31|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-16|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-17|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-18|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-19|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-20|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-21|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-22|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-23|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-24|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-25|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-26|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-27|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-28|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-29|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-09-30|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-01|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-02|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-03|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-04|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-05|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-06|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-07|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-08|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-09|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-10|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-11|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-12|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-13|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-14|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
0|2021-10-15|5202.0|0|200.0|0|3.702332469455757|0|5402.0|0
