|dates|Dimmit_Texas_UnitedStates.BLS_EmployedPopulation.data|Dimmit_Texas_UnitedStates.BLS_EmployedPopulation.missing|Dimmit_Texas_UnitedStates.BLS_UnemployedPopulation.data|Dimmit_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Dimmit_Texas_UnitedStates.BLS_UnemploymentRate.data|Dimmit_Texas_UnitedStates.BLS_UnemploymentRate.missing|Dimmit_Texas_UnitedStates.BLS_LaborForcePopulation.data|Dimmit_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-10|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-11|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-12|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-13|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-14|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-15|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-16|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-17|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-18|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-19|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-20|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-21|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-22|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-23|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-24|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-25|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-26|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-27|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-28|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-29|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-30|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2020-12-31|5708.0|0|427.0|0|6.960065199674002|0|6135.0|0
0|2021-01-01|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-02|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-03|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-04|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-05|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-06|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-07|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-08|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-09|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-10|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-11|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-12|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-13|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-14|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-15|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-16|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-17|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-18|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-19|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-20|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-21|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-22|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-23|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-24|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-25|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-26|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-27|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-28|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-29|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-30|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-01-31|5676.0|0|430.0|0|7.042253521126761|0|6106.0|0
0|2021-02-01|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-02|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-03|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-04|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-05|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-06|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-07|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-08|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-09|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-10|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-11|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-12|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-13|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-14|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-15|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-16|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-17|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-18|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-19|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-20|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-21|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-22|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-23|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-24|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-25|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-26|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-27|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-02-28|5730.0|0|459.0|0|7.416383906931653|0|6189.0|0
0|2021-03-01|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-02|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-03|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-04|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-05|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-06|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-07|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-08|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-09|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-10|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-11|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-12|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-13|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-14|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-15|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-16|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-17|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-18|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-19|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-20|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-21|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-22|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-23|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-24|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-25|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-26|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-27|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-28|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-29|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-30|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-03-31|5752.0|0|429.0|0|6.940624494418379|0|6181.0|0
0|2021-04-01|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-02|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-03|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-04|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-05|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-06|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-07|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-08|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-09|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-10|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-11|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-12|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-13|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-14|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-15|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-16|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-17|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-18|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-19|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-20|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-21|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-22|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-23|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-24|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-25|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-26|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-27|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-28|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-29|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-04-30|5646.0|0|382.0|0|6.337093563370936|0|6028.0|0
0|2021-05-01|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-02|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-03|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-04|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-05|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-06|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-07|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-08|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-09|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-10|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-11|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-12|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-13|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-14|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-15|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-16|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-17|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-18|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-19|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-20|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-21|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-22|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-23|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-24|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-25|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-26|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-27|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-28|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-29|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-30|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-05-31|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-01|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-02|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-03|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-04|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-05|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-06|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-07|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-08|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-09|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-10|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-11|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-12|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-13|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-14|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-15|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-16|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-17|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-18|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-19|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-20|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-21|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-22|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-23|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-24|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-25|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-26|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-27|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-28|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-29|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-06-30|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-01|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-02|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-03|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-04|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-05|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-06|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-07|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-08|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-09|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-10|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-11|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-12|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-13|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-14|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-15|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-16|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-17|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-18|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-19|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-20|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-21|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-22|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-23|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-24|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-25|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-26|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-27|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-28|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-29|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-30|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-07-31|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-01|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-02|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-03|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-04|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-05|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-06|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-07|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-08|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-09|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-10|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-11|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-12|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-13|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-14|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-15|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-16|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-17|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-18|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-19|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-20|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-21|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-22|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-23|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-24|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-25|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-26|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-27|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-28|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-29|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-30|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-08-31|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-01|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-02|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-03|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-04|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-05|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-06|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-07|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-08|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-09|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-10|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-11|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-12|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-13|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-14|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-15|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-16|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-17|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-18|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-19|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-20|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-21|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-22|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-23|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-24|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-25|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-26|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-27|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-28|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-29|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-09-30|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-01|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-02|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-03|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-04|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-05|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-06|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-07|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-08|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-09|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-10|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-11|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-12|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-13|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-14|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
0|2021-10-15|5599.0|0|344.0|0|5.788322396096247|0|5943.0|0
