|dates|Lincoln_Georgia_UnitedStates.BLS_EmployedPopulation.data|Lincoln_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Lincoln_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Lincoln_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Lincoln_Georgia_UnitedStates.BLS_UnemploymentRate.data|Lincoln_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Lincoln_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Lincoln_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-09|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-10|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-11|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-12|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-13|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-14|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-15|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-16|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-17|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-18|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-19|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-20|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-21|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-22|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-23|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-24|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-25|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-26|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-27|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-28|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-29|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-30|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2020-12-31|3373.0|0|180.0|0|5.066141289051505|0|3553.0|0
0|2021-01-01|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-02|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-03|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-04|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-05|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-06|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-07|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-08|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-09|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-10|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-11|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-12|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-13|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-14|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-15|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-16|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-17|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-18|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-19|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-20|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-21|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-22|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-23|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-24|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-25|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-26|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-27|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-28|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-29|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-30|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-01-31|3454.0|0|172.0|0|4.743519029233315|0|3626.0|0
0|2021-02-01|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-02|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-03|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-04|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-05|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-06|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-07|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-08|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-09|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-10|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-11|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-12|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-13|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-14|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-15|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-16|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-17|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-18|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-19|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-20|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-21|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-22|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-23|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-24|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-25|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-26|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-27|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-02-28|3447.0|0|151.0|0|4.196775986659255|0|3598.0|0
0|2021-03-01|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-02|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-03|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-04|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-05|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-06|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-07|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-08|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-09|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-10|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-11|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-12|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-13|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-14|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-15|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-16|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-17|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-18|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-19|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-20|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-21|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-22|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-23|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-24|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-25|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-26|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-27|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-28|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-29|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-30|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-03-31|3476.0|0|143.0|0|3.951367781155015|0|3619.0|0
0|2021-04-01|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-02|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-03|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-04|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-05|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-06|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-07|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-08|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-09|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-10|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-11|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-12|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-13|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-14|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-15|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-16|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-17|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-18|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-19|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-20|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-21|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-22|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-23|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-24|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-25|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-26|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-27|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-28|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-29|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-04-30|3463.0|0|129.0|0|3.591314031180401|0|3592.0|0
0|2021-05-01|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-02|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-03|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-04|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-05|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-06|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-07|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-08|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-09|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-10|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-11|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-12|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-13|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-14|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-15|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-16|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-17|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-18|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-19|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-20|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-21|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-22|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-23|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-24|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-25|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-26|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-27|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-28|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-29|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-30|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-05-31|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-01|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-02|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-03|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-04|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-05|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-06|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-07|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-08|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-09|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-10|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-11|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-12|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-13|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-14|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-15|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-16|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-17|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-18|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-19|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-20|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-21|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-22|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-23|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-24|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-25|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-26|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-27|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-28|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-29|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-06-30|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-01|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-02|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-03|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-04|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-05|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-06|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-07|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-08|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-09|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-10|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-11|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-12|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-13|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-14|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-15|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-16|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-17|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-18|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-19|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-20|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-21|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-22|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-23|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-24|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-25|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-26|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-27|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-28|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-29|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-30|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-07-31|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-01|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-02|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-03|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-04|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-05|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-06|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-07|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-08|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-09|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-10|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-11|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-12|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-13|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-14|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-15|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-16|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-17|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-18|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-19|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-20|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-21|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-22|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-23|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-24|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-25|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-26|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-27|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-28|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-29|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-30|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-08-31|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-01|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-02|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-03|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-04|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-05|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-06|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-07|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-08|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-09|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-10|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-11|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-12|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-13|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-14|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-15|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-16|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-17|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-18|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-19|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-20|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-21|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-22|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-23|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-24|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-25|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-26|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-27|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-28|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-29|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-09-30|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-01|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-02|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-03|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-04|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-05|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-06|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-07|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-08|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-09|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-10|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-11|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-12|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-13|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-14|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
0|2021-10-15|3429.0|0|124.0|0|3.490008443568815|0|3553.0|0
