|dates|Camp_Texas_UnitedStates.BLS_EmployedPopulation.data|Camp_Texas_UnitedStates.BLS_EmployedPopulation.missing|Camp_Texas_UnitedStates.BLS_UnemployedPopulation.data|Camp_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Camp_Texas_UnitedStates.BLS_UnemploymentRate.data|Camp_Texas_UnitedStates.BLS_UnemploymentRate.missing|Camp_Texas_UnitedStates.BLS_LaborForcePopulation.data|Camp_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-12-12|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-13|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-14|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-15|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-16|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-17|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-18|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-19|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-20|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-21|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-22|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-23|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-24|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-25|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-26|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-27|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-28|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-29|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-30|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2020-12-31|4698.0|0|371.0|0|7.318997829946735|0|5069.0|0
0|2021-01-01|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-02|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-03|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-04|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-05|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-06|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-07|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-08|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-09|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-10|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-11|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-12|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-13|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-14|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-15|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-16|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-17|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-18|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-19|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-20|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-21|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-22|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-23|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-24|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-25|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-26|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-27|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-28|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-29|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-30|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-01-31|4662.0|0|409.0|0|8.065470321435614|0|5071.0|0
0|2021-02-01|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-02|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-03|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-04|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-05|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-06|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-07|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-08|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-09|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-10|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-11|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-12|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-13|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-14|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-15|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-16|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-17|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-18|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-19|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-20|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-21|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-22|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-23|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-24|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-25|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-26|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-27|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-02-28|4682.0|0|404.0|0|7.943373967754621|0|5086.0|0
0|2021-03-01|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-02|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-03|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-04|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-05|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-06|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-07|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-08|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-09|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-10|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-11|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-12|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-13|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-14|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-15|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-16|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-17|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-18|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-19|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-20|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-21|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-22|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-23|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-24|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-25|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-26|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-27|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-28|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-29|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-30|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-03-31|4681.0|0|375.0|0|7.4169303797468356|0|5056.0|0
0|2021-04-01|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-02|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-03|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-04|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-05|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-06|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-07|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-08|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-09|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-10|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-11|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-12|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-13|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-14|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-15|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-16|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-17|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-18|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-19|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-20|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-21|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-22|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-23|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-24|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-25|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-26|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-27|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-28|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-29|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-04-30|4635.0|0|330.0|0|6.646525679758308|0|4965.0|0
0|2021-05-01|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-02|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-03|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-04|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-05|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-06|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-07|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-08|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-09|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-10|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-11|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-12|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-13|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-14|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-15|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-16|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-17|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-18|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-19|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-20|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-21|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-22|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-23|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-24|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-25|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-26|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-27|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-28|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-29|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-30|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-05-31|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-01|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-02|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-03|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-04|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-05|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-06|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-07|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-08|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-09|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-10|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-11|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-12|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-13|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-14|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-15|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-16|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-17|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-18|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-19|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-20|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-21|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-22|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-23|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-24|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-25|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-26|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-27|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-28|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-29|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-06-30|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-01|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-02|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-03|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-04|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-05|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-06|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-07|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-08|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-09|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-10|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-11|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-12|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-13|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-14|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-15|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-16|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-17|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-18|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-19|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-20|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-21|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-22|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-23|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-24|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-25|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-26|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-27|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-28|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-29|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-30|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-07-31|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-01|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-02|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-03|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-04|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-05|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-06|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-07|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-08|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-09|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-10|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-11|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-12|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-13|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-14|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-15|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-16|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-17|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-18|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-19|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-20|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-21|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-22|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-23|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-24|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-25|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-26|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-27|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-28|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-29|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-30|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-08-31|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-01|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-02|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-03|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-04|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-05|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-06|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-07|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-08|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-09|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-10|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-11|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-12|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-13|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-14|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-15|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-16|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-17|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-18|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-19|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-20|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-21|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-22|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-23|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-24|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-25|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-26|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-27|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-28|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-29|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-09-30|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-01|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-02|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-03|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-04|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-05|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-06|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-07|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-08|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-09|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-10|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-11|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-12|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-13|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-14|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
0|2021-10-15|4658.0|0|303.0|0|6.1076395887925825|0|4961.0|0
